good_nav_pix,tot_nav_pix,fidelity,Rover.pitch,Rover.roll
2529,2530,100.0,359.9769,359.4311
2487,2487,100.0,359.937,359.5973
2487,2487,100.0,359.937,359.5973
2473,2473,100.0,359.9173,359.7143
2470,2470,100.0,359.9095,359.8104
2493,2493,100.0,359.9062,359.9713
2493,2493,100.0,359.9062,359.9713
2532,2532,100.0,359.9125,0.1493
2602,2602,100.0,359.9555,0.447
2602,2602,100.0,359.9555,0.447
2661,2661,100.0,0.0052,0.6176
2720,2738,99.3,0.0138,0.7347
2817,2858,98.6,0.0059,0.9116
2817,2858,98.6,0.0059,0.9116
2899,2967,97.7,-0.0012,1.0292
2861,2942,97.2,-0.0029,1.167
2822,2918,96.7,359.9904,1.1634
2822,2918,96.7,359.9904,1.1634
2635,2715,97.1,-0.0036,1.0366
2635,2715,97.1,-0.0036,1.0366
2594,2671,97.1,359.9844,1.0383
2504,2569,97.5,359.9747,1.0166
2415,2471,97.7,359.9694,1.0058
2415,2471,97.7,359.9694,1.0058
2389,2443,97.8,359.9723,0.9897
2381,2435,97.8,359.9816,0.9768
2353,2408,97.7,0.0037,0.9613
2395,2454,97.6,0.0141,0.9432
2395,2454,97.6,0.0141,0.9432
2392,2457,97.4,0.0264,0.908
2401,2463,97.5,0.0283,0.8791
2384,2441,97.7,0.016,0.835
2349,2397,98.0,-0.0001,0.7997
2349,2397,98.0,-0.0001,0.7997
2307,2355,98.0,359.9816,0.7354
2254,2277,99.0,359.9741,0.6858
2260,2283,99.0,359.9695,0.6048
2260,2283,99.0,359.9695,0.6048
2221,2246,98.9,359.9704,0.5426
2235,2256,99.1,359.9769,0.4331
2288,2300,99.5,359.9789,0.3504
2288,2300,99.5,359.9789,0.3504
2298,2308,99.6,359.9698,0.2117
2313,2319,99.7,359.9565,0.1074
2300,2303,99.9,359.9393,359.9376
2300,2303,99.9,359.9393,359.9376
2266,2266,100.0,359.9337,359.8156
2258,2258,100.0,359.9404,359.6283
2280,2280,100.0,359.9636,359.5041
2280,2280,100.0,359.9636,359.5041
2367,2367,100.0,0.0131,359.3108
2457,2457,100.0,0.0222,359.1924
2567,2570,99.9,0.0179,359.0174
2612,2620,99.7,-0.0001,358.902
2612,2620,99.7,-0.0001,358.902
2586,2603,99.3,359.994,358.8345
2554,2572,99.3,0.0102,358.8443
2557,2577,99.2,359.9896,358.8998
2557,2577,99.2,359.9896,358.8998
2482,2495,99.5,-0.0011,358.9397
2425,2435,99.6,-0.0033,358.9667
2355,2364,99.6,359.9911,358.9705
2306,2315,99.6,359.9877,358.9813
2306,2315,99.6,359.9877,358.9813
2250,2258,99.6,359.9933,358.9935
2210,2218,99.6,0.0069,359.0194
2210,2218,99.6,0.0069,359.0194
2213,2221,99.6,0.0047,359.04
2199,2205,99.7,-0.0003,359.064
2161,2167,99.7,359.9852,359.104
2101,2104,99.9,359.9712,359.1414
2101,2104,99.9,359.9712,359.1414
2079,2085,99.7,359.9552,359.2062
2031,2032,100.0,359.95,359.2509
2010,2011,100.0,359.95,359.3192
2003,2004,100.0,359.954,359.3727
2003,2004,100.0,359.954,359.3727
1978,1978,100.0,359.9539,359.4609
1966,1968,99.9,359.9463,359.5266
1964,1970,99.7,359.9366,359.6361
1964,1970,99.7,359.9366,359.6361
1916,1919,99.8,359.9353,359.7148
1923,1926,99.8,359.9378,359.7986
1931,1937,99.7,359.948,359.9357
1931,1937,99.7,359.948,359.9357
1934,1939,99.7,359.9648,0.0856
1961,1966,99.7,359.9738,0.1914
1971,1973,99.9,359.9763,0.2982
2011,2011,100.0,359.9811,0.4556
2011,2011,100.0,359.9811,0.4556
1978,1989,99.4,0.0029,0.5963
2009,2030,99.0,0.0011,0.6893
1995,2031,98.2,0.0021,0.7814
1995,2031,98.2,0.0021,0.7814
1974,2041,96.7,0.0044,0.9163
1899,2023,93.9,0.0056,1.1131
1899,2023,93.9,0.0056,1.1131
1874,2005,93.5,0.0044,1.1085
1793,1889,94.9,0.0047,1.0399
1793,1889,94.9,0.0047,1.0399
1782,1888,94.4,0.0018,1.0427
1693,1805,93.8,359.9861,1.0343
1693,1805,93.8,359.9861,1.0343
1658,1762,94.1,359.9832,1.0225
1638,1720,95.2,0.0051,1.0101
1638,1720,95.2,0.0051,1.0101
1626,1725,94.3,0.0101,0.9877
1573,1661,94.7,0.0129,0.9408
1583,1672,94.7,0.0152,0.9069
1583,1672,94.7,0.0152,0.9069
1557,1646,94.6,0.0097,0.848
1544,1623,95.1,-0.0017,0.8038
1538,1614,95.3,359.9837,0.7277
1538,1614,95.3,359.9837,0.7277
1528,1591,96.0,359.9783,0.6701
1508,1567,96.2,359.9762,0.5714
1529,1578,96.9,359.9784,0.4966
1529,1578,96.9,359.9784,0.4966
1523,1569,97.1,359.9753,0.3728
1517,1546,98.1,359.9655,0.2804
1514,1538,98.4,359.9414,0.136
1491,1503,99.2,359.9249,0.0254
1491,1503,99.2,359.9249,0.0254
1475,1482,99.5,359.9095,359.8399
1481,1490,99.4,359.9053,359.7033
1494,1501,99.5,359.9344,359.51
1494,1501,99.5,359.9344,359.51
1547,1562,99.0,359.9685,359.3801
1598,1642,97.3,0.02,359.0251
1598,1642,97.3,0.02,359.0251
1586,1640,96.7,359.9936,358.8744
1559,1621,96.2,359.9906,358.8205
1546,1618,95.6,-0.004,358.8605
1546,1618,95.6,-0.004,358.8605
1506,1572,95.8,0.0087,358.9046
1485,1547,96.0,-0.0017,358.9537
1465,1511,97.0,-0.0028,358.9712
1465,1511,97.0,-0.0028,358.9712
1443,1492,96.7,-0.0043,358.9916
1421,1461,97.3,359.9897,359.0038
1406,1447,97.2,359.9853,359.0196
1406,1447,97.2,359.9853,359.0196
1376,1411,97.5,359.9903,359.0323
1362,1399,97.4,0.0039,359.0539
1355,1388,97.6,0.0025,359.0709
1355,1388,97.6,0.0025,359.0709
1349,1377,98.0,359.9933,359.1006
1326,1350,98.2,359.9825,359.1264
1293,1314,98.4,359.9702,359.1737
1293,1314,98.4,359.9702,359.1737
1273,1288,98.8,359.9684,359.2109
1266,1279,99.0,359.9718,359.2739
1257,1265,99.4,359.9774,359.3217
1257,1265,99.4,359.9774,359.3217
1240,1244,99.7,359.9903,359.4021
1261,1262,99.9,0.0013,359.4643
1259,1260,99.9,0.0094,359.5689
1259,1260,99.9,0.0094,359.5689
1257,1261,99.7,0.0056,359.6491
1236,1243,99.4,-0.0002,359.7818
1218,1228,99.2,0.0033,359.9658
1218,1228,99.2,0.0091,0.0682
1218,1228,99.2,0.0091,0.0682
1228,1235,99.4,0.0099,0.2413
1250,1255,99.6,359.991,0.5104
1250,1255,99.6,359.991,0.5104
1239,1242,99.8,359.9924,0.6642
1230,1230,100.0,0.003,0.9297
1230,1230,100.0,0.003,0.9297
1228,1228,100.0,0.0041,1.019
1214,1214,100.0,0.0064,1.1152
1190,1190,100.0,0.0054,1.1235
1190,1190,100.0,0.0054,1.1235
1191,1191,100.0,-0.0009,1.0829
1143,1143,100.0,0.0036,1.0148
1143,1143,100.0,0.0036,1.0148
1139,1139,100.0,0.0058,0.9997
1135,1135,100.0,0.0041,0.9762
1114,1114,100.0,-0.0003,0.9614
1114,1114,100.0,-0.0003,0.9614
1110,1110,100.0,359.9872,0.9363
1097,1097,100.0,359.9757,0.9137
1102,1102,100.0,359.9654,0.8719
1102,1102,100.0,359.9654,0.8719
1090,1090,100.0,359.9644,0.8414
1088,1088,100.0,359.9708,0.7938
1088,1089,99.9,359.9794,0.7631
1083,1085,99.8,359.9848,0.7089
1083,1085,99.8,359.9848,0.7089
1075,1077,99.8,359.9805,0.6685
1065,1067,99.8,359.9747,0.6003
1041,1043,99.8,359.9749,0.5509
1041,1043,99.8,359.9749,0.5509
1037,1037,100.0,359.9808,0.4691
1033,1036,99.7,0.0039,0.328
1033,1036,99.7,0.0039,0.328
1029,1035,99.4,0.0123,0.2385
989,994,99.5,359.9848,0.0615
989,994,99.5,359.9848,0.0615
939,944,99.5,359.9703,0.0012
905,907,99.8,359.9532,359.8229
905,907,99.8,359.9532,359.8229
913,914,99.9,359.9629,359.7264
947,949,99.8,0.0075,359.5872
947,949,99.8,0.0075,359.5872
957,958,99.9,0.02,359.5168
939,945,99.4,0.018,359.4018
939,945,99.4,0.018,359.4018
935,939,99.6,0.0011,359.367
871,877,99.3,359.9537,359.2944
871,877,99.3,359.9537,359.2944
855,861,99.3,359.9336,359.2843
813,818,99.4,359.8998,359.2841
813,818,99.4,359.8998,359.2841
799,804,99.4,359.8957,359.2961
792,798,99.2,359.9057,359.3237
780,789,98.9,359.9177,359.3452
780,789,98.9,359.9177,359.3452
774,786,98.5,359.9419,359.3873
774,786,98.5,359.9713,359.4361
774,786,98.5,359.9713,359.4361
792,805,98.4,359.993,359.4727
814,825,98.7,0.0642,359.5945
814,825,98.7,0.0642,359.5945
822,833,98.7,0.1005,359.6649
896,980,91.4,0.1475,359.7628
877,882,99.4,0.18,359.8486
877,882,99.4,0.18,359.8486
903,910,99.2,0.1963,359.9702
986,1052,93.7,0.1951,0.0472
889,928,95.8,0.1856,0.1642
889,928,95.8,0.1856,0.1642
866,882,98.2,0.1686,0.2487
931,966,96.4,0.0911,0.4928
931,966,96.4,0.0911,0.4928
897,922,97.3,0.0449,0.5894
811,841,96.4,0.008,0.651
801,875,91.5,359.9527,0.732
801,875,91.5,359.9527,0.732
739,777,95.1,359.9253,0.7758
711,735,96.7,359.9076,0.8356
701,723,97.0,359.9086,0.8668
701,723,97.0,359.9086,0.8668
691,713,96.9,359.9252,0.8984
721,775,93.0,359.9851,0.9228
721,775,93.0,359.9851,0.9228
761,799,95.2,0.0206,0.9188
814,840,96.9,0.0574,0.8868
814,840,96.9,0.0574,0.8868
822,853,96.4,0.0565,0.8609
758,796,95.2,0.0018,0.7973
758,796,95.2,0.0018,0.7973
716,792,90.4,359.9633,0.7551
676,725,93.2,359.9432,0.7204
669,720,92.9,359.9268,0.6699
669,720,92.9,359.9268,0.6699
656,704,93.2,359.9222,0.6306
650,702,92.6,359.9217,0.5888
656,710,92.4,359.9282,0.5256
659,712,92.6,359.9368,0.4796
659,712,92.6,359.9368,0.4796
648,707,91.7,359.9551,0.4079
658,714,92.2,359.979,0.3343
668,726,92.0,359.9919,0.2858
668,726,92.0,359.9919,0.2858
674,727,92.7,-0.0025,0.2141
676,727,93.0,359.9931,0.168
683,729,93.7,359.9827,0.1236
679,719,94.4,359.9689,0.0564
679,719,94.4,359.9689,0.0564
658,702,93.7,359.9642,359.9891
621,642,96.7,359.9657,359.945
618,641,96.4,359.974,359.8828
618,641,96.4,359.974,359.8828
613,643,95.3,359.9832,359.8337
631,665,94.9,-0.0052,359.7841
644,679,94.8,0.0071,359.7228
644,679,94.8,0.0071,359.7228
640,686,93.3,0.0104,359.6303
624,676,92.3,-0.0017,359.6054
624,676,92.3,-0.0017,359.6054
599,654,91.6,359.9774,359.5842
577,631,91.4,359.9611,359.5793
553,611,90.5,359.9441,359.5824
553,611,90.5,359.9441,359.5824
563,621,90.7,359.9412,359.5922
553,610,90.7,359.9448,359.6162
552,611,90.3,359.9517,359.6415
552,611,90.3,359.9517,359.6415
552,613,90.0,359.9674,359.6906
553,617,89.6,359.9808,359.7318
591,662,89.3,0.0121,359.8276
591,662,89.3,0.0121,359.8276
634,706,89.8,0.0218,359.9202
623,699,89.1,0.0153,0.0301
626,704,88.9,0.0088,0.108
626,704,88.9,0.0088,0.108
617,696,88.6,0.0053,0.2352
614,698,88.0,0.0009,0.3126
606,681,89.0,0.001,0.3873
606,681,89.0,0.001,0.3873
600,673,89.2,0.001,0.492
603,699,86.3,0.002,0.5907
702,821,85.5,-0.0007,0.6502
702,821,85.5,-0.0007,0.6502
699,838,83.4,-0.005,0.7417
735,837,87.8,-0.0053,0.8078
751,847,88.7,0.0052,0.9011
751,847,88.7,0.0052,0.9011
704,768,91.7,0.0037,0.956
734,796,92.2,0.004,1.0021
718,790,90.9,0.001,1.0559
742,791,93.8,0.0007,1.0541
742,791,93.8,0.0007,1.0541
775,816,95.0,0.0036,1.027
740,778,95.1,0.0035,0.9916
757,798,94.9,-0.0014,0.9642
757,798,94.9,-0.0014,0.9642
766,814,94.1,359.9849,0.9115
767,843,91.0,359.9615,0.8463
707,753,93.9,359.9479,0.8005
707,753,93.9,359.9479,0.8005
704,743,94.8,359.9376,0.7301
750,793,94.6,359.9348,0.668
742,786,94.4,359.9369,0.5577
742,786,94.4,359.9369,0.5577
778,815,95.5,359.9428,0.4804
761,801,95.0,359.9786,0.2393
761,801,95.0,359.9786,0.2393
782,820,95.4,359.9927,0.115
788,823,95.7,359.9935,0.032
781,820,95.2,359.9831,359.9102
781,820,95.2,359.9831,359.9102
788,836,94.3,359.9748,359.834
802,852,94.1,359.9698,359.7245
783,834,93.9,359.9711,359.6576
783,834,93.9,359.9711,359.6576
800,850,94.1,-0.0056,359.5822
807,863,93.5,0.0066,359.5367
804,863,93.2,0.0157,359.4825
842,893,94.3,0.0135,359.4519
842,893,94.3,0.0135,359.4519
821,870,94.4,359.993,359.4173
834,883,94.5,359.9767,359.4046
931,985,94.5,359.9432,359.3984
970,1019,95.2,359.9289,359.4085
970,1019,95.2,359.9289,359.4085
967,1012,95.6,359.9256,359.4258
990,1038,95.4,359.931,359.4631
1029,1074,95.8,359.939,359.4911
1021,1059,96.4,359.956,359.5509
1021,1059,96.4,359.956,359.5509
1026,1063,96.5,359.9706,359.5971
1042,1069,97.5,-0.0035,359.6711
1038,1070,97.0,0.016,359.7212
1038,1070,97.0,0.016,359.7212
1060,1101,96.3,0.0475,359.7968
1057,1108,95.4,0.0639,359.8486
1080,1133,95.3,0.0725,359.9265
1118,1162,96.2,0.0686,359.9816
1118,1162,96.2,0.0686,359.9816
1114,1166,95.5,0.0613,0.0696
1167,1218,95.8,0.0596,0.1287
1177,1244,94.6,0.0613,0.2173
1177,1244,94.6,0.0613,0.2173
1195,1269,94.2,0.0556,0.2652
1200,1268,94.6,0.0442,0.3345
1199,1268,94.6,0.0348,0.3764
1255,1331,94.3,0.0086,0.4343
1255,1331,94.3,0.0086,0.4343
1303,1374,94.8,359.9856,0.4667
1304,1368,95.3,359.9637,0.5058
1370,1428,95.9,359.9607,0.5243
1370,1428,95.9,359.9607,0.5243
1405,1463,96.0,359.9697,0.545
1433,1495,95.9,359.9817,0.5548
1461,1525,95.8,-0.0047,0.5633
1461,1525,95.8,-0.0047,0.5633
1448,1519,95.3,-0.0016,0.5643
1493,1566,95.3,0.0017,0.5576
1532,1618,94.7,0.008,0.5348
1532,1618,94.7,0.008,0.5348
1561,1650,94.6,0.0144,0.5143
1584,1679,94.3,0.0125,0.4879
1632,1739,93.8,-0.0035,0.4601
1632,1739,93.8,-0.0035,0.4601
1650,1754,94.1,359.9832,0.4246
1754,1842,95.2,359.9824,0.3505
1754,1842,95.2,359.9824,0.3505
1799,1883,95.5,359.9922,0.308
1851,1939,95.5,0.0147,0.234
1851,1939,95.5,0.0147,0.234
1893,1979,95.7,0.0122,0.1918
1964,2042,96.2,359.9777,0.1268
1964,2042,96.2,359.9777,0.1268
1951,2018,96.7,359.9539,0.0919
1983,2051,96.7,359.9377,0.0321
1983,2051,96.7,359.9377,0.0321
2004,2087,96.0,359.9432,0.0017
2005,2092,95.8,359.9511,359.9774
2023,2118,95.5,359.9685,359.9408
2023,2118,95.5,359.9685,359.9408
2040,2134,95.6,359.9778,359.9167
2077,2170,95.7,359.9804,359.8845
2131,2224,95.8,359.9772,359.8714
2131,2224,95.8,359.9772,359.8714
2133,2227,95.8,359.9758,359.8561
2173,2271,95.7,359.9806,359.8497
2217,2310,96.0,359.9884,359.8452
2291,2374,96.5,0.0049,359.8396
2291,2374,96.5,0.0049,359.8396
2349,2422,97.0,0.021,359.8421
2455,2520,97.4,0.0328,359.8464
2480,2548,97.3,0.0409,359.8547
2480,2548,97.3,0.0409,359.8547
2530,2597,97.4,0.0374,359.861
2556,2636,97.0,0.0034,359.8801
2556,2636,97.0,0.0034,359.8801
2643,2717,97.3,359.9847,359.8966
2619,2669,98.1,359.9753,359.9156
2635,2699,97.6,359.9737,359.9293
2635,2699,97.6,359.9737,359.9293
2686,2743,97.9,359.9777,359.9517
2843,2886,98.5,-0.0012,359.9911
2843,2886,98.5,-0.0012,359.9911
2882,2916,98.8,0.0182,0.013
3096,3142,98.5,0.0576,0.052
3096,3142,98.5,0.0576,0.052
3158,3198,98.7,0.054,0.0692
3191,3248,98.2,0.0426,0.0806
3216,3282,98.0,0.0253,0.0903
3216,3282,98.0,0.0253,0.0903
3255,3357,97.0,0.001,0.103
3277,3408,96.2,359.9913,0.1064
3299,3431,96.2,359.9856,0.108
3318,3452,96.1,359.9881,0.0976
3318,3452,96.1,359.9881,0.0976
3442,3590,95.9,359.9933,0.0868
3432,3580,95.9,-0.0045,0.0702
3464,3603,96.1,359.9868,0.0416
3464,3603,96.1,359.9868,0.0416
3483,3622,96.2,359.9655,0.0057
3514,3663,95.9,359.9508,359.9799
3571,3712,96.2,359.9418,359.9413
3571,3712,96.2,359.9418,359.9413
3626,3767,96.3,359.9451,359.9146
3654,3789,96.4,359.9539,359.8884
3736,3854,96.9,359.9748,359.8487
3793,3901,97.2,359.9934,359.824
3793,3901,97.2,359.9934,359.824
3895,3981,97.8,0.0198,359.7929
3964,4031,98.3,0.029,359.7756
4096,4162,98.4,0.0205,359.7443
4149,4205,98.7,-0.0046,359.7239
4149,4205,98.7,-0.0046,359.7239
4065,4133,98.4,359.9781,359.7134
4087,4159,98.3,359.9741,359.7072
4102,4166,98.5,359.9777,359.6963
4102,4166,98.5,359.9777,359.6963
4156,4239,98.0,359.9862,359.6877
4391,4466,98.3,0.0174,359.6624
4391,4466,98.3,0.0174,359.6624
4449,4528,98.3,0.0248,359.6484
4583,4661,98.3,0.0233,359.6271
4642,4739,98.0,0.0112,359.6089
4642,4739,98.0,0.0112,359.6089
4631,4724,98.0,359.9928,359.5781
4682,4781,97.9,359.99,359.5553
4692,4784,98.1,-0.0035,359.5226
4692,4784,98.1,-0.0035,359.5226
4785,4869,98.3,0.0048,359.4966
4903,4986,98.3,0.002,359.4808
4974,5051,98.5,359.9874,359.4582
4974,5051,98.5,359.9874,359.4582
5012,5090,98.5,359.9763,359.4452
5153,5238,98.4,359.9481,359.4228
5153,5238,98.4,359.9481,359.4228
5174,5249,98.6,359.9436,359.4161
5274,5350,98.6,359.9545,359.4167
5352,5433,98.5,359.9673,359.4171
5352,5433,98.5,359.9673,359.4171
5393,5470,98.6,359.9935,359.4132
5809,5892,98.6,0.0121,359.415
5831,5904,98.8,0.0342,359.4226
6098,6177,98.7,0.0453,359.4153
6098,6177,98.7,0.0453,359.4153
6398,6488,98.6,0.0566,359.403
6612,6707,98.6,0.0602,359.3865
6729,6836,98.4,0.0469,359.3394
6729,6836,98.4,0.0469,359.3394
6707,6809,98.5,0.0231,359.2963
6176,6299,98.0,359.9446,359.151
6176,6299,98.0,359.9446,359.151
6061,6179,98.1,359.9449,359.0839
6955,7071,98.4,359.9878,358.9603
6955,7071,98.4,359.9878,358.9603
7285,7399,98.5,0.0101,358.9055
7948,8068,98.5,0.0002,358.8803
7756,7888,98.3,0.0004,358.8554
7756,7888,98.3,0.0004,358.8554
7502,7639,98.2,-0.0021,358.8853
6817,6947,98.1,0.0111,358.9077
6647,6778,98.1,0.0077,358.9207
6647,6778,98.1,0.0077,358.9207
6261,6400,97.8,0.0045,358.955
5418,5526,98.0,0.0084,358.9485
5418,5526,98.0,0.0084,358.9485
5248,5366,97.8,0.0066,358.9545
5044,5150,97.9,0.0038,358.9772
4811,4910,98.0,0.0007,358.9958
4811,4910,98.0,0.0007,358.9958
4687,4789,97.9,359.9892,359.0353
4557,4654,97.9,359.9759,359.0717
4534,4620,98.1,359.9597,359.1366
4534,4620,98.1,359.9597,359.1366
4484,4568,98.2,359.9547,359.1873
4368,4444,98.3,359.9536,359.2683
4272,4336,98.5,359.9637,359.3771
4340,4392,98.8,359.9669,359.4431
4340,4392,98.8,359.9669,359.4431
4415,4460,99.0,359.9574,359.5783
4707,4746,99.2,359.9437,359.6812
4974,5042,98.7,359.9257,359.8567
4974,5042,98.7,359.9257,359.8567
5477,5543,98.8,359.9191,359.9904
5701,5732,99.5,359.9173,0.2125
5532,5570,99.3,359.9193,0.3927
5532,5570,99.3,359.9193,0.3927
6428,6445,99.7,359.9673,0.6501
8860,8880,99.8,0.0082,0.8527
11420,11430,99.9,0.0076,1.1503
11420,11430,99.9,0.0076,1.1503
12496,12496,100.0,0.0028,1.242
12608,12608,100.0,359.9621,1.1002
12608,12608,100.0,359.9621,1.1002
12495,12496,100.0,359.9686,1.0556
12899,13029,99.0,0.0079,1.0807
12899,13029,99.0,0.0079,1.0807
12821,13093,97.9,0.0113,1.0977
12790,13230,96.7,0.0032,1.104
12754,13305,95.9,-0.0033,1.0975
12754,13305,95.9,-0.0033,1.0975
12589,13266,94.9,0.0046,1.0934
12732,13419,94.9,-0.0003,1.0984
12744,13447,94.8,0.0039,1.0926
12744,13447,94.8,0.0039,1.0926
12791,13552,94.4,0.0041,1.089
12711,13588,93.5,0.0005,1.0857
12632,13602,92.9,0.0007,1.0839
12632,13602,92.9,0.0007,1.0839
12526,13684,91.5,0.0049,1.0823
12380,13667,90.6,0.0052,1.0835
11751,13080,89.8,0.0059,1.0878
11363,12960,87.7,359.9937,1.0918
11363,12960,87.7,359.9937,1.0918
10689,12091,88.4,359.9906,1.0936
10296,11376,90.5,0.0025,1.1029
9988,11032,90.5,0.0037,1.1116
9988,11032,90.5,0.0037,1.1116
9747,10819,90.1,0.0007,1.1046
8902,9482,93.9,0.0036,1.1024
8247,8798,93.7,0.0034,1.0946
7377,7756,95.1,0.0021,1.0893
7377,7756,95.1,0.0021,1.0893
6901,7230,95.4,-0.0025,1.0843
6559,6835,96.0,0.0013,1.0789
6474,6786,95.4,0.0016,1.0788
6321,6713,94.2,0.002,1.0803
6321,6713,94.2,0.002,1.0803
6272,6711,93.5,-0.001,1.086
6045,6470,93.4,-0.0005,1.089
5955,6344,93.9,0.0042,1.0912
5955,6344,93.9,0.0042,1.0912
5718,6087,93.9,0.0009,1.0942
5641,5946,94.9,-0.0031,1.094
5549,5829,95.2,359.9912,1.097
5549,5829,95.2,359.9912,1.097
5437,5724,95.0,0.0109,1.1032
5400,5655,95.5,0.0107,1.1075
5313,5546,95.8,0.0011,1.0864
5313,5546,95.8,0.0011,1.0864
5190,5398,96.1,0.0034,1.0547
5081,5246,96.9,0.002,1.0422
5007,5148,97.3,0.0034,1.0513
4925,5086,96.8,-0.0056,1.0487
4925,5086,96.8,-0.0056,1.0487
4808,4946,97.2,359.9891,1.0454
4726,4872,97.0,359.9912,1.0497
4648,4804,96.8,0.0038,1.0485
4648,4804,96.8,0.0038,1.0485
4614,4794,96.2,0.0039,1.0436
4565,4730,96.5,0.0052,1.0429
4550,4715,96.5,0.0037,1.0451
4550,4715,96.5,0.0037,1.0451
4461,4546,98.1,0.0032,1.0429
4384,4453,98.5,0.0006,1.0415
4334,4391,98.7,359.9942,1.0336
4334,4391,98.7,359.9942,1.0336
4280,4307,99.4,359.9785,1.0143
4145,4152,99.8,359.9716,0.9954
4054,4081,99.3,359.9726,0.9564
4054,4081,99.3,359.9726,0.9564
4024,4053,99.3,359.9779,0.9245
4034,4062,99.3,359.9912,0.8688
4020,4027,99.8,0.0029,0.8306
4049,4049,100.0,0.0099,0.7538
4049,4049,100.0,0.0099,0.7538
4066,4066,100.0,0.0051,0.6885
4053,4053,100.0,-0.0033,0.5698
4101,4101,100.0,-0.0056,0.4746
4101,4101,100.0,-0.0056,0.4746
4166,4166,100.0,-0.0049,0.3039
4265,4265,100.0,-0.0019,0.1685
4410,4410,100.0,0.0061,359.9344
4410,4410,100.0,0.0061,359.9344
4779,4779,100.0,0.0045,359.6475
5156,5156,100.0,0.0041,359.4456
5492,5492,100.0,-0.0032,359.2317
5492,5492,100.0,-0.0032,359.2317
6436,6522,98.7,0.005,358.9015
8079,9242,87.4,-0.0044,358.7498
8563,10722,79.9,-0.0043,358.7958
8563,10722,79.9,-0.0043,358.7958
7794,9342,83.4,0.001,358.9196
6511,7140,91.2,-0.0024,358.945
6511,7140,91.2,-0.0024,358.945
6415,7056,90.9,0.0074,358.9179
6393,7073,90.4,0.007,358.9027
6251,6918,90.4,0.0062,358.8958
6251,6918,90.4,0.0062,358.8958
6174,6743,91.6,-0.0012,358.9029
5974,6447,92.7,0.0021,358.8945
5909,6322,93.5,-0.0008,358.8971
5909,6322,93.5,-0.0008,358.8971
5730,6109,93.8,-0.0013,358.9097
5556,5868,94.7,0.009,358.9064
5476,5800,94.4,0.0059,358.9013
5356,5625,95.2,0.0064,358.9023
5356,5625,95.2,0.0064,358.9023
5254,5526,95.1,0.0108,358.9073
5047,5189,97.3,0.0067,358.9154
5047,5189,97.3,0.0067,358.9154
4977,5144,96.8,0.0105,358.9181
4736,4847,97.7,0.0102,358.9265
4736,4847,97.7,0.0102,358.9265
4630,4735,97.8,0.0095,358.9401
4598,4691,98.0,0.0045,358.9556
4492,4562,98.5,0.0042,358.9538
4492,4562,98.5,0.0042,358.9538
4450,4524,98.4,-0.0029,358.9504
4351,4401,98.9,359.9912,358.9511
4288,4338,98.8,359.994,358.9423
4288,4338,98.8,359.994,358.9423
4241,4288,98.9,0.0024,358.9467
4180,4231,98.8,0.0033,358.9536
4094,4126,99.2,0.0013,358.9583
4019,4050,99.2,-0.0039,358.9546
4019,4050,99.2,-0.0039,358.9546
3903,3924,99.5,-0.005,358.9553
3801,3824,99.4,0.0048,358.9586
3744,3764,99.5,0.0054,358.9594
3744,3764,99.5,0.0054,358.9594
3715,3730,99.6,0.0042,358.9625
3592,3608,99.6,0.0038,358.967
3523,3532,99.7,-0.0035,358.9788
3523,3532,99.7,-0.0035,358.9788
3463,3467,99.9,359.9862,358.9996
3355,3355,100.0,359.9809,359.0163
3300,3300,100.0,359.9812,359.0383
3300,3300,100.0,359.9812,359.0383
3251,3251,100.0,359.989,359.0814
3228,3228,100.0,-0.0015,359.1147
3226,3226,100.0,0.0117,359.1733
3226,3226,100.0,0.0117,359.1733
3207,3207,100.0,0.0165,359.2199
3191,3191,100.0,0.01,359.3015
3137,3137,100.0,-0.0028,359.3661
3137,3137,100.0,-0.0028,359.3661
3093,3093,100.0,359.9786,359.482
3071,3071,100.0,359.9705,359.5752
3035,3035,100.0,359.9646,359.7375
3035,3035,100.0,359.9646,359.7375
3072,3072,100.0,359.9645,359.8629
3118,3118,100.0,359.9699,0.0759
3324,3324,100.0,359.9761,0.242
3324,3324,100.0,359.9761,0.242
3568,3568,100.0,-0.0003,0.5135
4030,4030,100.0,0.01,0.7013
4399,4521,97.3,0.0028,1.009
4399,4521,97.3,0.0028,1.009
4486,5195,86.4,0.0121,1.2434
4454,6035,73.8,359.9926,1.1093
4454,6035,73.8,359.9926,1.1093
4470,5713,78.2,0.0051,1.0598
4402,5251,83.8,-0.001,1.0725
4402,5251,83.8,-0.001,1.0725
4393,5251,83.7,0.0088,1.0982
4403,5260,83.7,0.0052,1.1036
4370,5184,84.3,-0.0019,1.0993
4370,5184,84.3,-0.0019,1.0993
4281,5006,85.5,0.0075,1.1055
4254,4937,86.2,0.0026,1.0994
4105,4712,87.1,0.0109,1.0985
4114,4639,88.7,0.004,1.1009
4114,4639,88.7,0.004,1.1009
4062,4558,89.1,0.0008,1.096
4040,4476,90.3,359.9933,1.086
3925,4259,92.2,359.9917,1.0863
3925,4259,92.2,359.9917,1.0863
3895,4204,92.6,0.0012,1.1137
3906,4103,95.2,0.0018,1.0964
3906,4103,95.2,0.0018,1.0964
3843,4000,96.1,-0.0025,1.0872
3706,3796,97.6,0.0027,1.089
3627,3746,96.8,0.0073,1.0906
